id,url,title,difficulty,category,description,goal
5756ce26e06963491b97e9a6,https://playentry.org/study/lecture/5756ce26e06963491b97e9a6,[따라하기2] 딸기 우유의 진하기,중간,기타,우유와 딸기를 넣고 싶은 만큼 클릭하면 진하기가 계산되며 컵에 담긴 우유의 색이 변합니다.,변수를 사용하여 오브젝트를 클릭한 횟수를 누적 기록할 수 있다. | 연산 블록을 활용하여 비율을 계산할 수 있다. | 비율을 계산한 결과를 시각적으로 시뮬레이션  할  수  있다.
575fbc5cb4dac9417e7f734a,https://playentry.org/study/lecture/575fbc5cb4dac9417e7f734a,[심화1] 해파리를 만나면 색이 바뀌는 물고기 떼,쉬움,기타,마우스포인터를 따라다니는 물고기가 해파리를 만나면 알록달록 색이 바뀝니다.,만일 ~라면' 블록을 사용하여 조건을 만족하면 물고기의 색이 변화하도록 작품을 발전시켜봅시다.
575fbd611725c9ca5cbde75d,https://playentry.org/study/lecture/575fbd611725c9ca5cbde75d,[심화2] 행성에 대한 설명 추가하기,쉬움,기타,각각의 행성을 클릭하면 행성에 대한 설명이 뜨도록 만들어봅시다.,오브젝트를 클릭했을 때 ' 블록을 사용하여 작품을 발전시켜봅시다.
575fbe364e04918309a88bee,https://playentry.org/study/lecture/575fbe364e04918309a88bee,[응용1] 순발력 게임,쉬움,기타,"갈색, 분홍색, 파란색 상자가 차례로 떨어집 니다. 목적지에 도착하는 순간 키보드 1, 2, 3 키를 눌러보세요. 딱 맞았을 때 순발력있게 키를 눌렀다면 perfect!, 너무 빠르거나 놓쳤 다면 Miss가 표시됩니다.",~까지의 거리' 블록을 활용하여 순발력 게임을 만들어봅시다.
575fbea5301dc3cea7f7ce96,https://playentry.org/study/lecture/575fbea5301dc3cea7f7ce96,[응용2] 우주 미니게임,쉬움,기타,우주인이 마우스포인터를 따라 우주를 떠다 닙니다. 별을 먹을 때마다 점수가 10점씩 올 라갑니다. 30초간 몇 점을 얻을 수 있을까요?,마우스포인터로 우주인을 조종하여 별을 먹는 게임을 만들어봅시다.
575fbf276ed584e2436e75e6,https://playentry.org/study/lecture/575fbf276ed584e2436e75e6,[응용3] 돋보기,중간,기타,마우스로 돋보기를 움직여 사물들을 확대시 켜봅시다.,오브젝트의 크기'를 활용하여 돋보기로 오브젝트의 크기를 조절하는 작품을 만들어봅시다.
575fbf9ca3153bcbbb25083d,https://playentry.org/study/lecture/575fbf9ca3153bcbbb25083d,[응용4] 치킨 선호도,중간,기타,"사람들은 양념 치킨을 더 좋아할까요, 후라이 드 치킨을 더 좋아할까요? 치킨 선호도를 조 사하여 이미지로 나타내봅시다. 더 선호도가 높은 치킨이 앞으로 나오고 더 크게 표시됩니 다. 그림의 배율도 슬라이더로 마음대로 조정 할 수 있습니다.",치킨 선호도 조사의 결과를 오브젝트의 크기를 변화시켜 표현해봅시다.
576111ccb65253a55e6ed980,https://playentry.org/study/lecture/576111ccb65253a55e6ed980,[심화1] 감자 여러 개 캐기,쉬움,기타,10번 째 삽으로 뜬 곳에서 감자가 등장합니다. 감자를 여러 개 캘 수 있습니다. 감자 10개를 캐는 동안 서서히 주변이 어두워집니다.,감자를 여러 개 캘 수 있도록 작품을 발전시켜봅시다.
576112a0a9be53cc531a672b,https://playentry.org/study/lecture/576112a0a9be53cc531a672b,[심화2] 딸기 우유 레시피,중간,기타,만들고 싶은 딸기우유의 양과 진하기를 입력하면  필요한 우유와 딸기의 양을 구해줍니다.,기존 작품과는 반대로 원하는 진하기의 딸기우유를 만드는데 필요한 우유와 딸기의 양을 구해주는 자동 레시피 작품을 만들어봅시다.
576112f530bcfebf5ef78fbd,https://playentry.org/study/lecture/576112f530bcfebf5ef78fbd,[응용1] 팔 벌려 뛰기,쉬움,기타,마우스를 클릭할 때마다 소년이 팔 벌려뛰기 를 한 번씩 하며 횟수가 올라갑니다.,변수를 활용하여 팔 벌려뛰기를 하는 횟수를 세어봅시다.
5761136830bcfebf5ef78fd3,https://playentry.org/study/lecture/5761136830bcfebf5ef78fd3,[응용2] 물고기 잡기,쉬움,기타,"마우스를 클릭하면, 낚시왕이 해당 위치에서 물고기를 낚아올립니다. 물고기를 잡은 개수 가 화면에 표기됩니다.",변수를 활용하여 물고기를 잡은 개수를 표시해봅시다.
576113fd5832b0f8ce85c863,https://playentry.org/study/lecture/576113fd5832b0f8ce85c863,[응용3] 원의 둘레와 넓이 구하기,중간,기타,반지름을 변화시켜 원의 둘레와 넓이를 구해 봅시다.,변수와 산술연산을 활용하여 원의 둘레와 넓이를 시뮬레이션해봅시다.
576114c76c6068ce5423591c,https://playentry.org/study/lecture/576114c76c6068ce5423591c,[응용4] 더치페이 계산기,중간,기타,여러 사람이 함께 식사를 하거나 물건을 구입 했을 때 똑같은 한 명이 낼 돈을 구하기 위한 ‘더치페이 계산기’를 만들어봅시다.,변수와 산술연산을 활용하여 더치페이 계산기를 만들어봅시다.
576900bee9942e73008803ac,https://playentry.org/study/lecture/576900bee9942e73008803ac,정다각형 그리기,중간,기타,정다각형을 그리는 규칙을 찾아 다양한 정다각형을 그려봅시다.,사각형을 그리는 코드를 보고 삼각형을 그리는 코드로 바꾸어 봅시다. | 몇 각형을 그릴지 입력받아 정n각형을 그리는 코드로 바꾸어봅시다.
576a205021429fe425b2d689,https://playentry.org/study/lecture/576a205021429fe425b2d689,정다각형 그리기,쉬움,기타,정다각형으로 패턴을 그려봅시다.,정다각형으로 패턴을 그려봅시다.
576b70f51f1a40dd59e60a34,https://playentry.org/study/lecture/576b70f51f1a40dd59e60a34,인공지능 자동차 만들기,중간,기타,"이세돌을 이긴 인공지능 알파고! 그렇다면 우리는 인공지능 자동차를 만들 순 없을까요?
이 강의를 통해 복잡한 미로안을 똑똑하게 지나갈 수 있는 알파카(car)를 만들어봅시다.",자동차가 복잡한 미로안을 똑똑하게 지나갈 수 있도록 만들어 봅시다.
576b7369837b6b7dd414fa97,https://playentry.org/study/lecture/576b7369837b6b7dd414fa97,복불복 룰렛 만들기,어려움,기타,"사용자는 룰렛화살표를 클릭하여 돌릴 횟수를 입력 받습니다. 입력한 횟수만큼 룰렛을 돌리고
100점에 해당하면 누적점수에 100점을 더합니다. 다 돌린 후 누적점수를 돌린 횟수만큼 나누어 기댓값을 구해봅시다.",사용자가 돌리고 싶은 횟수만큼 룰렛 화살표를 돌려 얼만큼의 기댓값을 나타내는지 직접 구해봅시다.
5770e9338cbe52e1e68ffedc,https://playentry.org/study/lecture/5770e9338cbe52e1e68ffedc,무한도전 돌림판 만들기,중간,기타,엔트리봇을 누르면 룰렛판이 돌아갑니다. 오늘의 점심값은 누가 내게 될까요?,무한도전 돌림판을 만들어봅시다.
578354c6e38c423363097a18,https://playentry.org/study/lecture/578354c6e38c423363097a18,(미션) 복불복 룰렛을 만들어라!,쉬움,기타,화면에 마우스를 클릭하면 룰렛이 돌아가고 결과가 표시됩니다.,돌릴 때마다 룰렛 화살표가 3~5 바퀴 돌아가는 코드로 바꾸어봅시다. | 2칸 짜리 룰렛을 5칸 짜리 룰렛으로 바꾸어봅시다. | 룰렛을 돌릴 때마다 결과에 해당하는 변수가 증가하도록 만들어봅시다. | 전체 돌린 횟수도 볼 수 있도록 추가해줍니다.
57837427fe214a71780fc6dc,https://playentry.org/study/lecture/57837427fe214a71780fc6dc,콤보 게임 만들기,중간,기타,죽지 않고 별을 먹으면 콤보가 되어 점수가 더 많이 올라갑니다.,"별을 먹을 때마다 점수가 10씩 증가하도록 만들어봅시다. | 별을 연속해서 먹을 때마다 10, 20, 30 … 점씩 증가하도록 만들어봅시다. | 외계인을 만난 후 별을 먹으면 콤보가 깨져 다시 10점부터 시작하도록 만들어봅시다."
578ee9572c7a5df5a9b23fa3,https://playentry.org/study/lecture/578ee9572c7a5df5a9b23fa3,주차 연습 시뮬레이션,중간,기타,"우리는 다양한 분야에서 시뮬레이션을 활용합니다. 승마, 사격, 심지어 우주에 갈 때에도 수 천 번, 수 만 번 시뮬레이션을 통해 연습한 후에 실전에 임합니다. 시뮬레이션을 활용하면 비용과 노력을 줄일 뿐 아니라, 안전하게 다양한 상황을 경험해 볼 수 있다는 장점이 있습니다. 자동차 운전을 할 때, 대부분의 운전자들이 가장 어려워하는 것이 ‘주차’입니다. 엔트리를 활용하여 실제 주차 상황과 비슷하게 주차 연습 시뮬레이션 프로그램을 만들어봅시다.",엔트리를 활용하여 실제 주차 상황과 비슷하게 수행할 수 있는 주차 연습 시뮬레이션 프로그램을 만들어봅시다.
5795b8c0e0a9c533302ea53d,https://playentry.org/study/lecture/5795b8c0e0a9c533302ea53d,1. 엔트리봇 움직여보기,쉬움,기타,화살표 방향키에 따라 엔트리봇이 움직일 수 있도록 만들어 봅시다.,햄스터를 움직여봅시다.
5795b911c712d0d62662e438,https://playentry.org/study/lecture/5795b911c712d0d62662e438,2. 동전 도난 방지기 프로그램,쉬움,기타,엔트리와 메이키메이키를 이용하여 동전을 가져가면 사이렌이 울리는 프로그램을 만들어 봅시다.,동전 도난 방지 프로그램을 만들어 봅시다.
5795b944501fd14fd7656b09,https://playentry.org/study/lecture/5795b944501fd14fd7656b09,3. 드럼 연주하기,쉬움,기타,엔트리와 메이키메이키를 이용하여 키보드를 누르면 해당 악기가 연주될 수 있도록 만들어 봅시다.,드럼을 연주해봅시다.
5795b9a39022f5a0d7a3c1b6,https://playentry.org/study/lecture/5795b9a39022f5a0d7a3c1b6,4. 순발력 테스트 프로그램,어려움,기타,"키보드 화살표 왼쪽, 오른쪽을 누르면 사이드스탭의 횟수가 올라갑니다.
30초안에 몇 개를 할 수 있는지 측정해봅시다.",순발력을 측정할 수 있는 사이드 스탭 프로그램을 만들어 봅시다.
57b511881ac57331f8b4e3aa,https://playentry.org/study/lecture/57b511881ac57331f8b4e3aa,버킷리스트 만들기,중간,기타,"버킷리스트의 항목 추가, 삭제, 변경, 모두삭제 기능을 만들며 리스트에 대해 익혀봅시다.",리스트를 활용하여 버킷리스트를 만들어봅시다.
57c3c3d39d8a2f48f25a1989,https://playentry.org/study/lecture/57c3c3d39d8a2f48f25a1989,세계 지도 퍼즐 만들기,중간,기타,"1. 마우스로 드래그하여 지도 퍼즐 조각을 옮길 수 있도록 만듭니다.
2. 마우스로 움직이고 있는 조각이 다른 조각에 가려지지 않도록 합니다.
3. 지도 퍼즐 조각을 맞추면 ‘대륙 이름’ 변수에 해당 대륙의 이름을 띄워줍니다.
4. 맞추었던 조각을 떼면 ‘대륙 이름’ 변수에 ‘0’이 표시됩니다.",세계지도 퍼즐을 맞추며 대륙의 위치와 모먕에 대해 공부해봅시다.
581951b46b499390c7528dae,https://playentry.org/study/lecture/581951b46b499390c7528dae,실과용 블록,쉬움,기타,실과용 블록,실과용 블록
58195482dd0b36e2ca2eb8d8,https://playentry.org/study/lecture/58195482dd0b36e2ca2eb8d8,실과용 블록,쉬움,기타,실과용 블록,실과용 블록
58195aa521ca7c164d021c18,https://playentry.org/study/lecture/58195aa521ca7c164d021c18,실과용 블록 2안,쉬움,기타,실과용 블록 2안,실과용 블록 2안
582032ba98d4741f05e859ca,https://playentry.org/study/lecture/582032ba98d4741f05e859ca,[소프트웨어야 놀자]나만의 캐릭터를 꾸며보자,쉬움,기타,"세상의 모든 캐릭터가 다 똑같다면 재미가 없겠죠.
캐릭터를 내가 직접 꾸며본다면 얼마나 재미있을까요?
다양한 옷도 입히고, 왕관도 씌우고, 무기도 골라서 선택하여 나만의 캐릭터를 만들 수 있는 프로그램을 만들어 봅시다.","좌, 우 화살표키를 눌렀을 때 오브젝트 모양을 바꿀 수 있다. | 상, 하 화살표키를 눌렀을 때 오브젝트 크기를 바꿀 수 있다. | 마우스를 클릭했을 때 오브젝트를 그림도장처럼 찍을 수 있다. | 오브젝트를 마우스에 계속 따라다니게 만들 수 있다."
58296267a70e35d9d29cecff,https://playentry.org/study/lecture/58296267a70e35d9d29cecff,[소프트웨어야 놀자] 쥐 잡기 게임,쉬움,기타,"공장에 숨어살고 있는 쥐가 있어요. 말썽을 일으키는 쥐를 잡기위해 고심하던 
주인은 고양이를 공장에 데려왔습니다. 빠르게 도망가는 쥐와 열심히 따라가는 고양이의
추격전! 이번시간에는 마우스를 움직여 쥐를 잡는 게임을 만들어 봅시다.",오브젝트가 마우스를 따라다니게 만들 수 있다. | 오브젝트가 이동방향으로 계속 가도록 만들 수 있다. | 오브젝트가 화면에 닿았을때 튕기도록 만들 수 있다. | 두 오브젝트가 만났을 때 신호를 보낼 수 있다. | 신호를 받았을때 두 오브젝트가 특정한 행동을 하도록 만들 수 있다.
5832b50efab9066ce37e6f7d,https://playentry.org/study/lecture/5832b50efab9066ce37e6f7d,[소프트웨어야 놀자] 미로 속 친구를 구출하라!,쉬움,기타,"미로 속에 친구가 갇혀 있어요. 어디로 갈지 몰라 헤매고 있는 친구를 구하러 경찰차가 등장합니다.
과연 경찰차는 미로 속에 있는 친구를 구출할 수 있을까요? 
이번 시간에는 키보드로 경찰차를 조종하여 친구를 구출하는 게임을 만들어 봅시다!",키보드화살표키를 눌러 오브젝트를 회전시킬 수 있다. | 키보드화살표키를 눌러 오브젝트를 이동시킬 수 있다. | 두 오브젝트가 만났을 때 신호를 보낼 수 있다. | 신호를 받았을때 오브젝트가 특정한 행동을 하도록 만들 수 있다.
583bc72824b972210679de0a,https://playentry.org/study/lecture/583bc72824b972210679de0a,[소프트웨어야 놀자] 풍선 터트리기 게임,쉬움,기타,"하늘위에 풍선이 떠 있어요. 마우스로 풍선을 클릭하니 풍선이 점점 커지네요. 
화면을 꽉 채운 풍선은 곧 ‘펑’소리를 내며 터집니다. 풍선이 사라지면 기록도 보여주네요.
이번시간에는 마우스를 클릭해서 풍선을 터트리는 게임을 만들어 봅시다!",마우스를 클릭하여 오브젝트의 크기를 변화시킬 수 있다. | 조건에 따라 오브젝트가 다른 행동을 하도록 할 수 있다. | 두 문자열을 합쳐서 글상자를 사용할 수 있다.
58451b56cf1b88070d6ac0f8,https://playentry.org/study/lecture/58451b56cf1b88070d6ac0f8,[소프트웨어야 놀자] 승부차기 게임,쉬움,기타,"여기는 FA컵 결승전이 치러지는 상암구장 입니다. 연장전에도 두 팀의 승부가 나지 않아 
결국 승부차기로 승부를 가리려 합니다. 골키퍼는 골대를 왔다갔다 하고 있네요.
긴장감이 감도는 순간 키커가 슛을 날립니다! 과연 골을 넣을 수 있을까요?
이번시간에는 마우스로 하는 승부차기 게임을 만들어 봅시다!",마우스를 클릭하여 오브젝트의 위치를 이동시킬 수 있다. | 논리연산을 사용하여 조건을 만들 수 있다. | 무작위 수의 개념을 이해하고 사용할 수 있다.
584f4126cb1bff72891d519b,https://playentry.org/study/lecture/584f4126cb1bff72891d519b,[소프트웨어야 놀자] 우주탐험 게임,쉬움,기타,"우주인이 광활한 우주에서 떠다니고 있습니다. 그런데 고요한 우주에 
갑자기 별과 화성이 나타났습니다. 우주를 이리저리 휘젓고 다니는 별과 우주인을 따라오는 화성! 
이번시간에는 별과 화성을 피해 우주를 탐험하는 게임을 만들어 봅시다.",오브젝트가 마우스나 다른오브젝트를 따라다니게 만들 수 있다. | 오브젝트가 다른오브젝트에 닿았을때 작품을 정지할 수 있다. | 무작위수를 사용하여 이동속도를 무작위로 정할 수 있다.
58577064f2063b7a9eb13794,https://playentry.org/study/lecture/58577064f2063b7a9eb13794,[소프트웨어야 놀자] 두더지 잡기 게임,쉬움,기타,"푸른 벌판에 두더지가 나타났습니다! 두더지는 가만히 있지 않고 화면 이곳저곳에서 등장합니다.
잽싸게 도망가는 두더지를 잡으니 소리가 나면서 점수도 오르네요. 
이번시간에는 마우스 클릭으로 두더지를 잡는 두더지 잡기 게임을 만들어 봅시다!",오브젝트가 무작위 위치에 나타나도록 만들 수 있다. | 오브젝트를 클릭했을 때 특정 동작을 하도록 만들 수 있다. | 초시계를 활용하여 특정 시간이 지나면 게임이 끝나도록 만들 수 있다.
